,sorted_id,day_old,day1,day2,day3,day4,day5,diff,weight
104,20,0.765,0.7464478494029974,0.7429530767413645,0.7331057929468624,0.7554523653138929,0.7585932923319983,0.0,0.0
105,50,0.962,0.9268692193478796,0.9268692193478796,0.9553674862621764,0.9736038193906428,0.9553674862621764,0.0,0.0
106,186,0.458,0.4696486177373816,0.4528879878188141,0.4531139875055094,0.4512617431469125,0.4512617431469125,0.0,0.0
107,25,0.597,0.5838592567703632,0.5791285972179764,0.5906114669596103,0.5939300387530265,0.5901774778268521,0.0,0.0
108,165,100.0,100.01460915819536,99.98973933205652,100.0187589308228,100.01394773753259,99.99203358002745,0.0,0.0
109,17,0.7709999999999999,0.7735692749464849,0.7653581715336447,0.7680925291037787,0.7680925291037787,0.7628880804260434,0.0,0.0
110,55,0.728,0.7292438794141781,0.7292438794141781,0.7302213745684928,0.7198588743596406,0.7198588743596406,0.0,0.0
111,178,1.486,1.52406475195362,1.4689079765355484,1.477160185821232,1.4300945909157377,1.4777662998290235,0.0,0.0
112,12,0.823,0.8100078756814193,0.8036810454877045,0.8054201762001537,0.8091311339664741,0.8141459086639915,0.0,0.0
113,198,0.711,0.7206451042685944,0.7222905328911527,0.7064218557904152,0.6972317596052511,0.7014144337987342,0.0,0.0
114,156,100.045,100.01952795257328,100.04987070068898,100.0293939127816,100.04467158771408,100.0351159708017,0.0,0.0
115,60,0.895,0.8985359479055187,0.9229571768355229,0.8625244126043617,0.8808680643800142,0.8846778618545319,0.0,0.0
116,115,1.308,1.2774807431734236,1.3003486672075342,1.2944022008187108,1.2916201589903662,1.2971796590340383,0.0,0.0
117,209,0.7290000000000001,0.7365364144151195,0.7191499278376121,0.7287638097102935,0.7328577979767277,0.7181250809371487,0.0,0.0
118,14,0.6990000000000001,0.6974987857451205,0.6771965623150407,0.6868600755407962,0.6876911659388888,0.6876911659388888,0.0,0.0
119,128,1.296,1.286456438670926,1.3311888769288458,1.3175681491852105,1.279633185815326,1.2846664281571298,0.0,0.0
120,92,0.961,1.0105022150185274,0.9664071443834172,0.9543679470471595,0.9386050256113868,0.9496514522876424,0.0,0.0
121,45,0.979,0.9713559846025256,0.9700390759732824,0.9757478698207434,0.9740132234197584,0.9669740894645832,0.0,0.0
122,29,0.747,0.7341560671319659,0.7306534083486895,0.7291983589293068,0.7319938268313902,0.7343069002863698,0.0,0.0
123,100,1.54,1.4549344803651605,1.4697152907221132,1.4984956541039305,1.5188471947048958,1.5269223366659814,0.0,0.0
124,117,1.492,1.4506545597970646,1.4593254137436389,1.466678191269974,1.4561610137492358,1.4784039949479808,0.0,0.0
125,191,0.6629999999999999,0.6654221745005708,0.6628784111785728,0.6463255277842471,0.6463255277842471,0.6493238911943416,0.0,0.0
126,61,0.8009999999999999,0.7821330772595864,0.7728409135427694,0.7955377641890565,0.7816998713714386,0.7872357113347742,0.0,0.0
127,197,0.6890000000000001,0.6910533032359392,0.6865787916466289,0.6913616846726927,0.687150530737105,0.6752303844826557,0.0,0.0
128,215,2.754,2.6978436945602513,2.675211767935985,2.735845276220017,2.7226537659516463,2.7398824182719514,0.0,0.0
129,71,0.964,0.9846345628298041,0.9453871694152722,0.9291642075861553,0.9377888512496569,0.9494321613950126,0.0,0.0
130,11,0.76,0.7418333871734306,0.7497686931107644,0.7443963606595231,0.7338088200609707,0.7451809136417151,0.0,0.0
131,64,0.7090000000000001,0.6920635934217398,0.6859290342482615,0.6995105774505974,0.6996753013468823,0.6936559126814901,0.0,0.0
132,206,0.757,0.7414469189008618,0.7414469189008618,0.7414469189008618,0.7414469189008618,0.7414469189008618,0.0,0.0
133,47,1.07,1.08058033489704,1.0738245418524806,1.0411078769573336,1.068033306854253,1.0529148302502136,0.0,0.0
134,81,1.114,1.020158696866907,1.0662938452999642,1.1054306790434232,1.118525344772393,1.096589857783264,0.0,0.0
135,90,0.995,1.0019240510194094,0.9822977658338412,0.9485670382553848,0.9693839704887456,0.9758974540832329,0.0,0.0
136,84,0.899,0.8237127218858588,0.8156605264695199,0.8339139071609493,0.8752210428180972,0.8797936601609289,0.0,0.0
137,22,0.732,0.7043820374255939,0.7164383847305575,0.7330006023081687,0.7369676823836927,0.7125222460293545,0.0,0.0
138,70,0.926,0.9033610239890963,0.8948234428074613,0.8920459716095293,0.9057863139064734,0.9063488972409828,0.0,0.0
139,10,0.8290000000000001,0.8019779867135396,0.8146960528950083,0.8079965634822408,0.8016845392377522,0.8092250777131401,0.0,0.0
