Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
2018/10/8,1277777800,0.898,43333600,39387681,3.3913,0.8985,0.9127,0.9224,0.0038,-0.8009,70.8314,FALSE,FALSE,-13.314,180
2018/10/9,1277777800,0.896,31269200,28073188,2.4472,0.8975,0.9089,0.9176,0.0024,-1.1583,52.8813,FALSE,FALSE,-13.4105,180
2018/10/10,1277777800,0.895,33719000,30202746,2.6389,0.8956,0.9043,0.9108,0.0012,-1.3955,39.1758,FALSE,FALSE,-13.5938,180
2018/10/11,1303777800,0.854,63747500,55074872,4.8894,0.8532,0.8965,0.8962,-0.003,-5.7482,28.6261,FALSE,TRUE,-17.6845,180
2018/10/12,1342810700,0.866,60696500,52114646,4.5201,0.8671,0.8906,0.8818,-0.0054,-4.23,26.1763,FALSE,TRUE,-16.3435,180
2018/10/15,1345777800,0.854,25651700,22065612,1.9061,0.8548,0.8823,0.873,-0.0081,-5.155,20.2877,FALSE,TRUE,-17.5301,180
2018/10/16,1361777800,0.847,43955800,37539514,3.2278,0.8482,0.8778,0.8632,-0.0107,-5.46,14.2269,FALSE,TRUE,-18.1669,180
2018/10/17,1376420700,0.852,44096600,37461700,3.2037,0.8528,0.8727,0.8546,-0.0122,-4.2338,13.775,FALSE,TRUE,-17.7231,180
2018/10/18,1393777800,0.833,43020400,36108654,3.0866,0.8321,0.866,0.8504,-0.0148,-5.6002,9.1834,FALSE,TRUE,-19.7202,180
2018/10/19,1399777800,0.855,44234400,37233317,3.1601,0.8569,0.8648,0.8482,-0.0148,-2.4251,18.8794,FALSE,TRUE,-17.3275,180
2018/10/22,1403777800,0.894,56155900,49606574,4.0003,0.8933,0.8689,0.8562,-0.0116,2.3469,41.3929,FALSE,TRUE,-13.8157,180
2018/10/23,1403777800,0.866,55834700,49111991,3.9775,0.8682,0.8706,0.86,-0.0112,-0.1729,46.2619,FALSE,TRUE,-16.2373,180
2018/10/24,1419777800,0.868,83798529,72792686,5.9022,0.8705,0.8719,0.8632,-0.0106,0.3468,50.3968,FALSE,FALSE,-16.0154,180
2018/10/25,1361777800,0.871,115175753,98537641,8.4577,0.8722,0.8701,0.8708,-0.0098,0.9367,54.4868,FALSE,FALSE,-15.8514,180
2018/10/26,1361777800,0.865,74243700,64338071,5.452,0.8722,0.8706,0.8728,-0.0095,0.5327,54.5467,FALSE,FALSE,-15.8514,180
2018/9/26,1428048000,0.91,109951400,99881943,7.6994,0.9094,0.8875,0.895,0.0019,4.0396,81.9991,FALSE,FALSE,-9.6922,181
2018/9/27,1438048000,0.905,123013900,111503100,8.5542,0.9067,0.89,0.9,0.0034,3.0263,81.9388,FALSE,FALSE,-9.9603,181
2018/9/28,1434048000,0.914,84561700,77007181,5.8967,0.9156,0.8942,0.9068,0.0053,3.501,86.444,FALSE,FALSE,-9.0765,181
2018/10/8,1460048000,0.875,130072500,115334874,8.9088,0.8777,0.8913,0.9006,0.0035,-1.1299,69.7506,FALSE,FALSE,-12.8401,181
2018/10/9,1460048000,0.874,101166200,88701592,6.929,0.8767,0.8874,0.8956,0.0021,-1.3544,52.2696,FALSE,FALSE,-12.9394,181
2018/10/10,1476048000,0.874,122660700,107370762,8.3101,0.8751,0.883,0.8884,0.0009,-1.4656,38.928,FALSE,FALSE,-13.0983,181
2018/10/11,1564048000,0.831,206963300,174334381,13.2325,0.8355,0.875,0.8736,-0.0034,-6.1017,27.4335,FALSE,TRUE,-17.0308,181
2018/10/12,1594048000,0.85,157695200,132087152,9.8928,0.8484,0.8699,0.8608,-0.0053,-3.7554,26.8075,FALSE,TRUE,-15.7498,181
2018/10/15,1614048000,0.836,113719200,96080627,7.0456,0.8368,0.8621,0.853,-0.0078,-4.946,21.205,FALSE,TRUE,-16.9017,181
2018/10/16,1668048000,0.831,143383400,120319314,8.5959,0.8307,0.8586,0.8444,-0.0101,-5.0738,15.6182,FALSE,FALSE,-17.5074,181
2018/10/17,1704048000,0.834,142803700,119199416,8.3803,0.8351,0.8537,0.8364,-0.0115,-4.0736,15.2231,FALSE,TRUE,-17.0705,181
2018/10/18,1722048000,0.814,140234100,115370801,8.1434,0.8156,0.8471,0.833,-0.0141,-5.6049,10.1487,FALSE,TRUE,-19.007,181
2018/10/19,1732048000,0.836,133476100,109710627,7.7063,0.839,0.8458,0.8302,-0.0142,-2.3555,19.5863,FALSE,TRUE,-16.6832,181
2018/10/22,1722048000,0.874,158942300,137435667,9.2298,0.8732,0.8496,0.8378,-0.0111,2.3919,42.1174,FALSE,TRUE,-13.287,181
2018/10/23,1726048000,0.847,112075600,96286692,6.4932,0.8499,0.8513,0.841,-0.0107,-0.1179,46.3005,FALSE,TRUE,-15.6008,181
2018/10/24,1722048000,0.85,134199286,114278925,7.793,0.852,0.8527,0.8442,-0.01,0.4827,50.4225,FALSE,FALSE,-15.3923,181
2018/10/25,1682048000,0.855,215896772,180880980,12.8354,0.8538,0.8515,0.8524,-0.009,1.2633,55.3928,FALSE,FALSE,-15.2135,181
2018/10/26,1682048000,0.847,127158321,107731036,7.5597,0.8538,0.8522,0.8546,-0.0087,0.5839,55.1508,FALSE,FALSE,-15.2135,181
2018/9/26,53376000,0.758,1636700,1236526,3.0664,0.7577,0.7543,0.7636,0.0032,1.6313,63.368,FALSE,FALSE,-33.2776,182
2018/9/27,53376000,0.749,798400,600617,1.4958,0.7503,0.7526,0.761,0.0027,0.2789,56.453,FALSE,FALSE,-33.9292,182
2018/9/28,53376000,0.752,1827900,1375286,3.4246,0.7512,0.7523,0.7596,0.0026,0.4564,53.4823,FALSE,FALSE,-33.8499,182
2018/10/8,52376000,0.719,2666700,1928401,5.0915,0.7163,0.7468,0.7472,-0.0002,-3.8449,36.6499,FALSE,FALSE,-36.9232,182
2018/10/9,51889500,0.712,861500,611969,1.6603,0.7124,0.7399,0.738,-0.003,-4.5256,26.1876,FALSE,TRUE,-37.2666,182
2018/10/10,52376000,0.709,965100,685569,1.8426,0.7118,0.7332,0.7282,-0.0053,-4.6295,19.1462,FALSE,TRUE,-37.3195,182
2018/10/11,52376000,0.667,1199700,812003,2.2906,0.666,0.7229,0.7118,-0.0104,-9.6614,14.6459,FALSE,TRUE,-41.3526,182
2018/10/12,51376000,0.67,2042300,1355585,3.9752,0.672,0.7139,0.6954,-0.0141,-8.5948,15.7535,FALSE,TRUE,-40.8242,182
2018/10/15,51376000,0.658,531100,354272,1.0338,0.6585,0.7026,0.6832,-0.0178,-9.1578,13.6362,FALSE,TRUE,-42.013,182
2018/10/16,51376000,0.64,157400,101910,0.3064,0.6418,0.6934,0.6688,-0.0219,-10.4164,9.6558,FALSE,TRUE,-43.4836,182
2018/10/17,51376000,0.648,736100,475707,1.4328,0.6479,0.6851,0.6566,-0.0242,-7.8673,9.2621,FALSE,TRUE,-42.9465,182
2018/10/18,51376000,0.633,383200,244424,0.7459,0.634,0.6761,0.6498,-0.0269,-8.647,6.1747,FALSE,TRUE,-44.1705,182
2018/10/19,51376000,0.654,310900,199999,0.6051,0.6542,0.6737,0.6466,-0.0271,-4.4209,18.9313,FALSE,TRUE,-42.3917,182
2018/10/22,51376000,0.679,1269300,864809,2.4706,0.6838,0.6746,0.6508,-0.0249,0.086,35.1355,FALSE,TRUE,-39.7851,182
2018/10/23,51376000,0.672,140700,95146,0.2739,0.6709,0.6761,0.6572,-0.0235,0.0372,48.786,FALSE,TRUE,-40.9211,182
2018/10/24,51376000,0.674,108000,73193,0.2102,0.6765,0.6777,0.6624,-0.022,0.8982,60.1102,FALSE,FALSE,-40.428,182
2018/10/25,51376000,0.689,1060600,723904,2.0644,0.6915,0.6793,0.6736,-0.0193,3.4405,72.2957,FALSE,FALSE,-39.1071,182
2018/10/26,51376000,0.726,2175800,1559173,4.2351,0.6915,0.6879,0.688,-0.014,8.764,76.125,FALSE,FALSE,-39.1071,182
2018/9/26,251967600,1.103,59212,64809,0.0235,1.1042,1.0899,1.079,-0.0198,1.7762,33.5593,FALSE,FALSE,-59.4283,183
2018/9/27,251967600,1.099,26100,27844,0.0104,1.0859,1.0933,1.085,-0.0176,1.4149,39.8332,FALSE,FALSE,-60.1007,183
2018/9/28,251967600,1.091,24000,27457,0.0095,1.0944,1.0951,1.0864,-0.0164,0.7464,39.3214,FALSE,FALSE,-59.7884,183
2018/10/8,251967600,1.052,2500,2674,0.001,1.0433,1.0876,1.0834,-0.0184,-2.57,26.5544,FALSE,TRUE,-61.6659,183
2018/10/9,251967600,1.058,45600,47055,0.0181,1.0353,1.082,1.0806,-0.0192,-1.7718,26.9622,FALSE,TRUE,-61.9599,183
2018/10/10,251967600,1.058,0,0,0,1.0348,1.0768,1.0716,-0.0197,-1.528,27.2341,FALSE,TRUE,-61.9782,183
2018/10/11,251967600,1.042,36400,37026,0.0144,0.9616,1.0716,1.0602,-0.0211,-2.8061,27.552,FALSE,TRUE,-64.6678,183
2018/10/12,251967600,0.97,46300,46772,0.0184,0.961,1.0547,1.036,-0.0277,-8.8132,18.368,FALSE,TRUE,-64.6899,183
2018/10/15,251967600,0.973,16900,16508,0.0067,0.9491,1.039,1.0202,-0.0323,-7.838,12.804,FALSE,TRUE,-65.1271,183
2018/10/16,251967600,0.921,78000,73148,0.031,0.9222,1.0177,0.9928,-0.0397,-11.6264,9.6659,FALSE,TRUE,-66.1155,183
2018/10/17,251967600,0.95,37400,36396,0.0148,0.9395,1.0071,0.9712,-0.0427,-7.9829,11.67,FALSE,TRUE,-65.4799,183
2018/10/18,251967600,0.96,65700,61711,0.0261,0.9244,0.9978,0.9548,-0.0438,-6.166,16.5815,FALSE,TRUE,-66.0347,183
2018/10/19,251967600,0.96,0,0,0,0.9548,0.9927,0.9528,-0.0442,-5.0602,21.8589,FALSE,FALSE,-64.9177,183
2018/10/22,251967600,0.997,99300,99413,0.0394,1.0048,0.9946,0.9576,-0.041,-0.5652,33.8829,FALSE,FALSE,-63.0805,183
2018/10/23,251967600,0.97,2400,2329,0.001,0.9802,0.9914,0.9674,-0.0402,-2.2752,36.5592,FALSE,FALSE,-63.9844,183
2018/10/24,251967600,0.97,15800,15313,0.0063,0.9731,0.9913,0.9714,-0.0391,-1.5978,38.8766,FALSE,FALSE,-64.2453,183
2018/10/25,251967600,0.942,600,575,0.0002,0.9657,0.9825,0.9678,-0.0401,-3.4918,33.2969,FALSE,FALSE,-64.5172,183
2018/10/26,251967600,0.967,5100,4932,0.002,0.9657,0.9793,0.9692,-0.0383,-0.1549,35.9384,FALSE,FALSE,-64.5172,183
2018/9/26,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/9/27,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/9/28,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/8,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/9,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/10,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/11,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/12,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/15,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/16,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/17,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/18,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/19,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/22,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/23,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/24,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/25,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/10/26,3468210,1.435,0,0,0,1.4231,1.435,1.435,0,0,47.5181,TRUE,TRUE,-30.2744,184
2018/9/26,1238005700,0.909,38833334,35385266,3.1368,0.9106,0.8877,0.8958,0.0019,3.9253,80.6118,FALSE,FALSE,-8.9491,185
2018/9/27,1232005700,0.906,25263500,22930559,2.0506,0.908,0.8902,0.9008,0.0035,3.1303,81.0139,FALSE,FALSE,-9.2091,185
2018/9/28,1230005700,0.916,14432200,13176823,1.1733,0.917,0.8947,0.9076,0.0055,3.6981,86.3325,FALSE,FALSE,-8.3092,185
2018/10/8,1230005700,0.875,21242800,18780582,1.727,0.8782,0.8918,0.9008,0.0037,-1.1672,69.1712,FALSE,FALSE,-12.1888,185
2018/10/9,1230005700,0.876,28350943,24851540,2.3049,0.8773,0.888,0.8964,0.0024,-1.1844,51.4474,FALSE,FALSE,-12.2788,185
2018/10/10,1232005700,0.875,27021300,23663664,2.1933,0.8754,0.8837,0.8896,0.0012,-1.4177,38.3799,FALSE,FALSE,-12.4688,185
2018/10/11,1246005700,0.836,55159500,46344416,4.4269,0.8353,0.8765,0.8756,-0.0028,-5.6522,28.8833,FALSE,TRUE,-16.4784,185
2018/10/12,1252005700,0.85,30226709,25367881,2.4143,0.8486,0.8712,0.8624,-0.0048,-3.8915,27.6805,FALSE,TRUE,-15.1485,185
2018/10/15,1256005700,0.834,31661400,26655355,2.5208,0.8369,0.8629,0.8542,-0.0076,-5.2811,21.0177,FALSE,TRUE,-16.3184,185
2018/10/16,1266005700,0.83,41655080,34920265,3.2903,0.8307,0.8588,0.845,-0.0101,-5.2692,15.1107,FALSE,TRUE,-16.9383,185
2018/10/17,1270005700,0.835,41235100,34345404,3.2468,0.8351,0.8539,0.837,-0.0115,-4.023,15.1759,FALSE,TRUE,-16.4984,185
2018/10/18,1272005700,0.817,52227140,42963974,4.1059,0.8153,0.8479,0.8332,-0.0138,-5.3577,10.4574,FALSE,TRUE,-18.4782,185
2018/10/19,1274005700,0.838,55247100,45297082,4.3365,0.839,0.8468,0.8308,-0.0139,-2.2551,20.3915,FALSE,TRUE,-16.1084,185
2018/10/22,1254005700,0.876,64754603,55973880,5.1638,0.8736,0.8509,0.8392,-0.0107,2.4761,43.4645,FALSE,TRUE,-12.6487,185
2018/10/23,1258005700,0.848,40479600,34768771,3.2178,0.8496,0.8525,0.8428,-0.0104,-0.1374,44.3321,FALSE,TRUE,-15.0485,185
2018/10/24,1266005700,0.85,60286000,51260464,4.7619,0.8516,0.8538,0.8458,-0.0098,0.3443,45.6596,FALSE,FALSE,-14.8485,185
2018/10/25,1260005700,0.853,80131800,67063720,6.3596,0.8532,0.8521,0.853,-0.009,0.9268,48.0222,FALSE,TRUE,-14.6885,185
2018/10/26,1260005700,0.846,47458300,40305625,3.7665,0.8532,0.8524,0.8546,-0.0088,0.3856,47.0331,FALSE,TRUE,-14.6885,185
2018/9/26,42617100,1.045,510400,530411,1.1976,1.0428,1.0326,1.0284,-0.0145,2.0757,67.1877,FALSE,FALSE,-50.7695,186
2018/9/27,42617100,1.039,430400,449002,1.0099,1.0386,1.0338,1.0326,-0.0127,1.7132,71.6436,FALSE,FALSE,-50.9678,186
2018/9/28,42617100,1.051,232100,242828,0.5446,1.053,1.037,1.0408,-0.0102,2.7705,80.1698,FALSE,FALSE,-50.288,186
2018/10/8,42617100,1.014,263700,269654,0.6188,1.0149,1.0336,1.0364,-0.0111,-0.718,68.7243,FALSE,FALSE,-52.0867,186
2018/10/9,42617100,1.005,639100,647925,1.4996,1.0075,1.0283,1.0308,-0.0124,-1.4867,51.0794,FALSE,FALSE,-52.436,186
2018/10/10,42617100,0.997,177900,177515,0.4174,0.9989,1.0213,1.0212,-0.0139,-2.199,37.7566,FALSE,FALSE,-52.842,186
2018/10/11,43117100,0.99,786500,747211,1.8241,0.9332,1.016,1.0114,-0.0155,-2.9174,41.7044,FALSE,TRUE,-55.9437,186
2018/10/12,44117100,0.919,1162800,1066557,2.6357,0.9204,1.0007,0.985,-0.0222,-9.2868,31.7503,FALSE,TRUE,-56.548,186
2018/10/15,44117100,0.905,481500,442727,1.0914,0.9056,0.9831,0.9632,-0.0283,-9.8306,22.2562,FALSE,TRUE,-57.2467,186
2018/10/16,44403800,0.876,400800,355881,0.9026,0.8803,0.963,0.9374,-0.0351,-11.738,15.2099,FALSE,TRUE,-58.4411,186
2018/10/17,44880200,0.881,302800,264291,0.6747,0.8821,0.9497,0.9142,-0.0396,-10.0638,13.6487,FALSE,TRUE,-58.3562,186
2018/10/18,45117100,0.857,355600,307923,0.7882,0.8573,0.934,0.8876,-0.0446,-11.184,9.4634,FALSE,TRUE,-59.527,186
2018/10/19,45117100,0.883,539300,468301,1.1953,0.8866,0.9249,0.8804,-0.046,-7.191,13.0919,FALSE,TRUE,-58.1437,186
2018/10/22,45087300,0.926,1341900,1243428,2.9762,0.9302,0.9251,0.8846,-0.0431,-1.6985,25.2884,FALSE,TRUE,-56.0854,186
2018/10/23,45117100,0.917,254600,234115,0.5643,0.9167,0.9266,0.8928,-0.041,-1.4861,32.0908,FALSE,TRUE,-56.7227,186
2018/10/24,45617100,0.906,1103200,1000623,2.4184,0.9072,0.9262,0.8978,-0.0398,-1.7176,34.2827,FALSE,FALSE,-57.1712,186
2018/10/25,45617100,0.903,346600,307569,0.7598,0.9028,0.9219,0.907,-0.0387,-1.1314,35.0774,FALSE,FALSE,-57.3789,186
2018/10/26,45617100,0.903,477700,432608,1.0472,0.9028,0.9196,0.911,-0.0373,-0.2761,42.8885,FALSE,FALSE,-57.3789,186
2018/9/26,110889000,0.46,52800,24324,0.0476,0.4606,0.4561,0.4588,-0.0012,1.5826,83.6867,FALSE,FALSE,-65.8156,187
2018/9/27,110889000,0.454,187000,85451,0.1686,0.4535,0.4558,0.458,-0.0013,0.1103,74.8387,FALSE,FALSE,-66.3426,187
2018/9/28,110889000,0.458,20000,9090,0.018,0.4576,0.456,0.4584,-0.001,0.807,75.2893,FALSE,FALSE,-66.0383,187
2018/10/8,110889000,0.445,272800,122573,0.246,0.4449,0.454,0.4552,-0.0017,-1.9824,54.9548,FALSE,FALSE,-66.9809,187
2018/10/9,110889000,0.443,430500,190811,0.3882,0.4427,0.4519,0.452,-0.0025,-2.2614,39.6668,FALSE,TRUE,-67.1441,187
2018/10/10,110889000,0.443,452600,201038,0.4082,0.4439,0.4497,0.4486,-0.003,-2.1355,30.7924,FALSE,TRUE,-67.0551,187
2018/10/11,110889000,0.411,744300,312847,0.6712,0.4123,0.4437,0.44,-0.006,-8.6497,21.7628,FALSE,TRUE,-69.4003,187
2018/10/12,110889000,0.407,345200,138717,0.3113,0.4072,0.4374,0.4298,-0.0086,-8.7955,21.1752,FALSE,TRUE,-69.7788,187
2018/10/15,110889000,0.401,297600,121378,0.2684,0.4005,0.4298,0.421,-0.011,-9.1733,17.9263,FALSE,TRUE,-70.2761,187
2018/10/16,110889000,0.39,161000,63771,0.1452,0.3925,0.4237,0.4104,-0.0136,-10.5505,11.9509,FALSE,TRUE,-70.8698,187
2018/10/17,110889000,0.395,1047000,410883,0.9442,0.395,0.4187,0.4008,-0.0151,-8.2462,12.1339,FALSE,TRUE,-70.6843,187
2018/10/18,110889000,0.383,312200,120871,0.2815,0.3837,0.4124,0.3952,-0.0171,-9.7053,8.0893,FALSE,TRUE,-71.5229,187
2018/10/19,110889000,0.393,851100,331744,0.7675,0.3923,0.4099,0.3924,-0.0176,-6.1119,13.0119,FALSE,TRUE,-70.8847,187
2018/10/22,111389000,0.412,2387700,983839,2.1436,0.4117,0.4103,0.3946,-0.0163,-0.7428,25.8315,FALSE,TRUE,-69.4449,187
2018/10/23,111389000,0.406,884500,360903,0.7941,0.4062,0.4109,0.3978,-0.0156,-1.1564,32.5649,FALSE,TRUE,-69.8531,187
2018/10/24,111389000,0.407,189200,76890,0.1699,0.4068,0.4115,0.4002,-0.0148,-0.1431,46.7099,FALSE,FALSE,-69.8085,187
2018/10/25,111389000,0.404,258800,102818,0.2323,0.4052,0.4099,0.4044,-0.0142,-0.0824,53.64,FALSE,FALSE,-69.9273,187
2018/10/26,111389000,0.407,316000,128692,0.2837,0.4052,0.4098,0.4072,-0.0134,1.412,60.76,FALSE,FALSE,-69.9273,187
2018/9/26,192188000,0.661,2574500,1698119,1.3396,0.663,0.6615,0.6592,-0.009,0.8519,61.1643,FALSE,FALSE,-40.9038,188
2018/9/27,189688000,0.648,2694700,1762121,1.4206,0.6491,0.6596,0.6574,-0.0093,-1.0687,55.3596,FALSE,FALSE,-42.1428,188
2018/9/28,190188000,0.652,2635500,1705056,1.3857,0.6533,0.6583,0.6566,-0.0092,-0.3439,55.6564,FALSE,FALSE,-41.7684,188
2018/10/8,191188000,0.624,3198800,2018990,1.6731,0.6245,0.6523,0.6488,-0.0112,-4.2088,38.6194,FALSE,TRUE,-44.3355,188
2018/10/9,191188000,0.618,2465300,1527092,1.2895,0.6177,0.6461,0.6406,-0.0131,-4.5928,28.8909,FALSE,TRUE,-44.9416,188
2018/10/10,191188000,0.618,1654900,1020425,0.8656,0.6191,0.6402,0.632,-0.0144,-4.2479,24.6178,FALSE,TRUE,-44.8168,188
2018/10/11,192188000,0.569,4403000,2566649,2.291,0.5707,0.6291,0.6162,-0.0192,-11.0474,17.4219,FALSE,TRUE,-49.1309,188
2018/10/12,192188000,0.568,3361700,1887986,1.7492,0.5673,0.6188,0.5994,-0.0229,-10.2331,17.5468,FALSE,TRUE,-49.434,188
2018/10/15,192188000,0.559,1061800,602626,0.5525,0.559,0.6066,0.5864,-0.0262,-10.5003,15.0877,FALSE,TRUE,-50.1738,188
2018/10/16,193688000,0.541,2645100,1450357,1.3656,0.5417,0.5969,0.571,-0.0299,-12.0325,11.1167,FALSE,TRUE,-51.7158,188
2018/10/17,194188000,0.554,2983800,1635368,1.5366,0.5544,0.5894,0.5582,-0.0314,-8.5683,12.2962,FALSE,TRUE,-50.5838,188
2018/10/18,195688000,0.543,2191500,1199348,1.1199,0.5439,0.5811,0.553,-0.0331,-8.9308,10.0842,FALSE,TRUE,-51.5197,188
2018/10/19,195688000,0.565,2395500,1321908,1.2241,0.5645,0.5798,0.5524,-0.0324,-3.9524,17.2491,FALSE,TRUE,-49.6836,188
2018/10/22,195688000,0.593,3497100,2044954,1.7871,0.5933,0.5823,0.5592,-0.0291,1.5991,33.9801,FALSE,TRUE,-47.1165,188
2018/10/23,195688000,0.579,2853300,1672838,1.4581,0.5801,0.5838,0.5668,-0.0274,0.2453,43.3106,FALSE,TRUE,-48.2931,188
2018/10/24,195688000,0.575,1716400,993394,0.8771,0.5762,0.5841,0.571,-0.0261,0.2616,49.3866,FALSE,FALSE,-48.6407,188
2018/10/25,195688000,0.569,2011000,1123053,1.0277,0.5691,0.5808,0.5762,-0.0252,-0.0732,50.3603,FALSE,FALSE,-49.2736,188
2018/10/26,195688000,0.568,2188200,1253438,1.1182,0.5691,0.579,0.5768,-0.0243,0.4865,50.4966,FALSE,FALSE,-49.2736,188
2018/9/26,55734000,0.743,371600,276407,0.6667,0.7434,0.7344,0.7346,-0.0105,2.7189,76.7961,FALSE,FALSE,-43.4763,189
2018/9/27,55734000,0.741,4900,3640,0.0088,0.738,0.7356,0.738,-0.009,2.2539,79.6696,FALSE,FALSE,-43.8869,189
2018/9/28,55734000,0.749,392300,290962,0.7039,0.749,0.738,0.7424,-0.0071,2.9317,86.4464,FALSE,FALSE,-43.0505,189
2018/10/8,55734000,0.729,362400,268145,0.6502,0.7286,0.7367,0.7402,-0.0072,0,77.3588,FALSE,FALSE,-44.6016,189
2018/10/9,55734000,0.731,146400,106965,0.2627,0.7348,0.7353,0.7386,-0.007,0.1256,66.7241,FALSE,FALSE,-44.1302,189
2018/10/10,55734000,0.735,4400,3237,0.0079,0.7361,0.7338,0.737,-0.0064,0.5014,58.3716,FALSE,FALSE,-44.0313,189
2018/10/11,55734000,0.683,213400,147313,0.3829,0.6868,0.7263,0.7254,-0.0101,-6.4063,40.3637,FALSE,TRUE,-47.7798,189
2018/10/12,55734000,0.688,87300,59740,0.1566,0.6881,0.7192,0.7132,-0.0124,-5.4187,36.599,FALSE,TRUE,-47.681,189
2018/10/15,55734000,0.67,138600,93562,0.2487,0.6699,0.7085,0.7014,-0.0155,-7.3199,27.1125,FALSE,TRUE,-49.0648,189
2018/10/16,55734000,0.646,62600,40919,0.1123,0.6499,0.6991,0.6844,-0.0197,-9.7975,18.075,FALSE,TRUE,-50.5855,189
2018/10/17,55734000,0.655,276900,181126,0.4968,0.6549,0.6904,0.6684,-0.022,-7.6272,15.5421,FALSE,TRUE,-50.2053,189
2018/10/18,55734000,0.635,212700,136401,0.3816,0.6307,0.6801,0.6588,-0.0252,-9.3397,10.3614,FALSE,TRUE,-52.0453,189
2018/10/19,55734000,0.646,139500,89447,0.2503,0.6456,0.6755,0.6504,-0.0265,-6.6923,14.2522,FALSE,TRUE,-50.9124,189
2018/10/22,55734000,0.677,269000,179436,0.4826,0.6772,0.6751,0.6518,-0.0248,-1.4556,25.6032,FALSE,TRUE,-48.5097,189
2018/10/23,55734000,0.663,82600,55077,0.1482,0.663,0.6748,0.6552,-0.0243,-2.4761,29.7532,FALSE,TRUE,-49.5894,189
2018/10/24,55734000,0.663,48200,31706,0.0865,0.6626,0.675,0.6568,-0.0236,-1.6807,40.6084,FALSE,FALSE,-49.6198,189
2018/10/25,55734000,0.66,82200,53325,0.1475,0.6608,0.6718,0.6618,-0.023,-1.2592,46.3959,FALSE,FALSE,-49.7567,189
2018/10/26,55734000,0.662,4900,3258,0.0088,0.6608,0.6707,0.665,-0.0221,-0.0503,53.8814,FALSE,FALSE,-49.7567,189
2018/9/26,404337700,0.946,8199620,7805107,2.0279,0.9517,0.9263,0.9336,-0.0001,3.5389,78.3659,FALSE,FALSE,-4.7824,190
2018/9/27,401337700,0.942,7825920,7410912,1.95,0.9477,0.9286,0.9374,0.0014,2.7543,78.1146,FALSE,FALSE,-5.1826,190
2018/9/28,398337700,0.955,5275220,5024280,1.3243,0.9573,0.933,0.9444,0.0036,3.6447,84.4147,FALSE,FALSE,-4.2221,190
2018/10/8,398337700,0.914,2699800,2494895,0.6778,0.9173,0.9302,0.9386,0.002,-1.0019,68.2168,FALSE,FALSE,-8.2241,190
2018/10/9,398337700,0.912,1042200,954343,0.2616,0.9161,0.9263,0.9338,0.0006,-1.3254,48.1989,FALSE,FALSE,-8.3442,190
2018/10/10,399933300,0.915,2049900,1873818,0.5126,0.9141,0.9221,0.9276,-0.0003,-1.1167,36.8945,FALSE,FALSE,-8.5443,190
2018/10/11,405637300,0.867,3340086,2945507,0.8234,0.8681,0.9138,0.9126,-0.0048,-6.1096,27.0018,FALSE,TRUE,-13.1466,190
2018/10/12,407337700,0.882,2641500,2306368,0.6485,0.8796,0.9078,0.898,-0.0071,-4.2605,25.8244,FALSE,TRUE,-11.996,190
2018/10/15,407337700,0.87,1658800,1453596,0.4072,0.8667,0.8989,0.8892,-0.0098,-5.1082,20.9577,FALSE,TRUE,-13.2866,190
